Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16
7751-UX,90,2,352,↑,60,187373,2489397,120.3913,22.5031,,2018/3/5 上午 11:36:30,604340,0,60,830024
7751-UX,90,0,69,↗,60,187414,2489430,120.3917,22.5034,,2018/3/5 上午 11:37:00,604340,53,60,830024
7751-UX,90,0,69,↗,60,187497,2489452,120.3925,22.5036,,2018/3/5 上午 11:37:30,604340,86,60,830024
7751-UX,90,3,127,↘,60,187517,2489441,120.3927,22.5035,,2018/3/5 上午 11:38:00,604340,23,60,830024
7751-UX,90,1,127,↘,60,187507,2489441,120.3926,22.5035,,2018/3/5 上午 11:38:30,604340,10,60,830024
7751-UX,90,1,122,↘,60,187507,2489441,120.3926,22.5035,,2018/3/5 上午 11:39:00,604340,0,60,830024
7751-UX,90,0,315,↖,60,187497,2489452,120.3925,22.5036,,2018/3/5 上午 11:39:30,604340,15,60,830024
7751-UX,90,0,123,↘,60,187723,2489484,120.3947,22.5039,,2018/3/5 上午 11:41:00,604340,20,60,830024
7751-UX,90,0,101,→,60,187795,2489462,120.3954,22.5037,,2018/3/5 上午 11:41:30,604340,75,60,830024
7751-UX,90,0,101,→,60,187795,2489462,120.3954,22.5037,,2018/3/5 上午 11:42:01,604340,0,60,830024
7751-UX,90,0,101,→,60,187795,2489462,120.3954,22.5037,,2018/3/5 上午 11:42:31,604340,0,60,830024
7751-UX,90,3,110,↘,60,187816,2489451,120.3956,22.5036,,2018/3/5 上午 11:43:01,604340,24,60,830024
7751-UX,90,1,77,↗,70,187960,2489461,120.397,22.5037,,2018/3/5 上午 11:43:31,7977,144,70,830024
7751-UX,90,0,298,↖,70,188012,2489749,120.3975,22.5063,,2018/3/5 上午 11:45:31,7977,96,70,830024
7751-UX,90,0,240,↙,70,187941,2489849,120.3968,22.5072,,2018/3/5 上午 11:55:06,7977,46,70,830024
7751-UX,90,0,240,↙,70,187941,2489849,120.3968,22.5072,,2018/3/5 上午 11:55:36,7977,,70,830024
7751-UX,90,0,354,↑,50,187746,2489916,120.3949,22.5078,,2018/3/5 上午 11:57:06,318215,33,50,830024
7751-UX,90,0,354,↑,50,187725,2489916,120.3947,22.5078,,2018/3/5 上午 11:57:36,318215,21,50,830024
7751-UX,90,0,354,↑,50,187725,2489916,120.3947,22.5078,,2018/3/5 上午 11:58:06,318215,0,50,830024
7751-UX,90,0,354,↑,50,187725,2489916,120.3947,22.5078,,2018/3/5 上午 11:58:36,318215,0,50,830024
7751-UX,90,0,354,↑,50,187725,2489916,120.3947,22.5078,,2018/3/5 上午 11:59:06,318215,0,50,830024
7751-UX,90,0,354,↑,50,187725,2489916,120.3947,22.5078,,2018/3/5 上午 11:59:36,318215,0,50,830024
7751-UX,90,0,354,↑,50,187725,2489916,120.3947,22.5078,,2018/3/5 下午 12:00:06,318215,0,50,830024
7751-UX,90,0,354,↑,50,187725,2489916,120.3947,22.5078,,2018/3/5 下午 12:00:36,318215,0,50,830024
7751-UX,90,2,353,↑,50,187562,2490205,120.3931,22.5104,,2018/3/5 下午 12:03:36,107179,181,50,830024
7751-UX,90,0,100,→,50,187572,2490149,120.3932,22.5099,,2018/3/5 下午 12:04:37,107179,24,50,830024
7751-UX,90,0,100,→,50,187582,2490149,120.3933,22.5099,,2018/3/5 下午 12:05:07,107179,10,50,830024
7751-UX,90,0,100,→,50,187582,2490149,120.3933,22.5099,,2018/3/5 下午 12:05:37,107179,0,50,830024
7751-UX,90,2,272,←,50,187561,2490149,120.3931,22.5099,,2018/3/5 下午 12:06:07,107179,,50,830024
7751-UX,90,0,268,←,50,187489,2490094,120.3924,22.5094,,2018/3/5 下午 12:07:07,318154,21,50,830024
7751-UX,90,0,242,↙,60,187015,2489875,120.3878,22.5074,,2018/3/5 下午 12:09:07,604323,144,60,830024
7751-UX,90,0,242,↙,60,187015,2489875,120.3878,22.5074,,2018/3/5 下午 12:09:37,604323,0,60,830024
7751-UX,90,0,241,↙,60,186716,2489666,120.3849,22.5055,,2018/3/5 下午 12:11:07,607862,15,60,830024
7751-UX,90,0,241,↙,60,186716,2489666,120.3849,22.5055,,2018/3/5 下午 12:11:37,607862,0,60,830024
7751-UX,90,2,320,↖,60,186695,2489655,120.3847,22.5054,,2018/3/5 下午 12:12:07,607862,24,60,830024
7751-UX,90,0,38,↗,60,186893,2490351,120.3866,22.5117,,2018/3/5 下午 12:14:08,604322,171,60,830024
7751-UX,90,0,38,↗,60,186893,2490340,120.3866,22.5116,,2018/3/5 下午 12:14:38,604322,11,60,830024
7751-UX,90,0,329,↖,50,186976,2490417,120.3874,22.5123,,2018/3/5 下午 12:15:38,107179,54,50,830024
7751-UX,90,0,329,↖,50,186976,2490417,120.3874,22.5123,,2018/3/5 下午 12:16:08,107179,0,50,830024
7751-UX,90,0,329,↖,50,186976,2490417,120.3874,22.5123,,2018/3/5 下午 12:16:38,107179,0,50,830024
7751-UX,90,0,329,↖,50,186976,2490406,120.3874,22.5122,,2018/3/5 下午 12:17:08,107179,11,50,830024
7751-UX,90,0,302,↖,70,186077,2489524,120.3787,22.5042,,2018/3/5 下午 12:20:38,7973,151,70,830024
7751-UX,90,0,302,↖,70,186077,2489524,120.3787,22.5042,,2018/3/5 下午 12:21:08,7973,0,70,830024
7751-UX,90,1,105,↘,70,186077,2489524,120.3787,22.5042,,2018/3/5 下午 12:21:38,7973,0,70,830024
7751-UX,90,0,359,↑,60,186038,2489967,120.3783,22.5082,,2018/3/5 下午 12:22:38,604328,100,60,830024
7751-UX,90,0,359,↑,60,186038,2489967,120.3783,22.5082,,2018/3/5 下午 12:23:08,604328,0,60,830024
7751-UX,90,0,359,↑,60,186038,2489967,120.3783,22.5082,,2018/3/5 下午 12:23:38,604328,0,60,830024
7751-UX,90,0,359,↑,60,186038,2489956,120.3783,22.5081,,2018/3/5 下午 12:24:08,604328,11,60,830024
7751-UX,90,0,359,↑,60,186038,2489956,120.3783,22.5081,,2018/3/5 下午 12:24:38,604328,0,60,830024
7751-UX,90,0,287,↖,70,185060,2489938,120.3688,22.5079,,2018/3/5 下午 12:28:09,7970,190,70,830024
7751-UX,90,0,287,↖,70,185050,2489938,120.3687,22.5079,,2018/3/5 下午 12:28:39,7970,10,70,830024
7751-UX,90,0,287,↖,70,185050,2489938,120.3687,22.5079,,2018/3/5 下午 12:29:09,7970,0,70,830024
7751-UX,90,0,287,↖,70,185050,2489938,120.3687,22.5079,,2018/3/5 下午 12:29:39,7970,0,70,830024
7751-UX,90,0,287,↖,70,185050,2489938,120.3687,22.5079,,2018/3/5 下午 12:30:09,7970,0,70,830024
7751-UX,90,0,287,↖,70,185050,2489938,120.3687,22.5079,,2018/3/5 下午 12:30:39,7970,0,70,830024
7751-UX,90,0,287,↖,70,185050,2489938,120.3687,22.5079,,2018/3/5 下午 12:31:09,7970,0,70,830024
7751-UX,90,0,287,↖,70,185050,2489938,120.3687,22.5079,,2018/3/5 下午 12:31:39,7970,0,70,830024
7751-UX,90,0,346,↖,50,184856,2490149,120.3668,22.5098,,2018/3/5 下午 12:33:39,107182,44,50,830024
7751-UX,90,0,346,↖,50,184856,2490149,120.3668,22.5098,,2018/3/5 下午 12:34:09,107182,0,50,830024
7751-UX,90,0,346,↖,50,184856,2490149,120.3668,22.5098,,2018/3/5 下午 12:34:39,107182,0,50,830024
7751-UX,90,0,346,↖,50,184856,2490149,120.3668,22.5098,,2018/3/5 下午 12:35:09,107182,0,50,830024
7751-UX,90,0,346,↖,50,184856,2490149,120.3668,22.5098,,2018/3/5 下午 12:35:39,107182,0,50,830024
7751-UX,90,0,160,↘,50,184762,2489939,120.3659,22.5079,,2018/3/5 下午 12:37:40,107182,113,50,830024
7751-UX,90,0,160,↘,50,184762,2489928,120.3659,22.5078,,2018/3/5 下午 12:38:10,107182,11,50,830024
7751-UX,90,2,114,↘,70,184814,2490017,120.3664,22.5086,,2018/3/5 下午 12:39:40,7970,68,70,830024
7751-UX,90,0,202,↙,50,185346,2489239,120.3716,22.5016,,2018/3/5 下午 12:42:10,107193,24,50,830024
7751-UX,90,0,202,↙,50,185356,2489239,120.3717,22.5016,,2018/3/5 下午 12:42:40,107193,10,50,830024
7751-UX,90,1,17,↗,50,185356,2489250,120.3717,22.5017,,2018/3/5 下午 12:43:10,107193,11,50,830024
7751-UX,90,1,167,↘,50,186219,2489025,120.3801,22.4997,,2018/3/5 下午 12:45:40,107201,43,50,830024
7751-UX,90,0,167,↘,50,186209,2489025,120.38,22.4997,,2018/3/5 下午 12:46:10,107201,10,50,830024
7751-UX,90,0,167,↘,50,186209,2489025,120.38,22.4997,,2018/3/5 下午 12:46:40,107201,0,50,830024
7751-UX,90,0,167,↘,50,186209,2489014,120.38,22.4996,,2018/3/5 下午 12:47:10,107201,11,50,830024
7751-UX,90,1,66,↗,50,186590,2489135,120.3837,22.5007,,2018/3/5 下午 12:49:40,357004,50,50,830024
7751-UX,90,0,88,→,50,186590,2489135,120.3837,22.5007,,2018/3/5 下午 12:50:10,357004,0,50,830024
7751-UX,90,1,88,→,50,186580,2489135,120.3836,22.5007,,2018/3/5 下午 12:50:40,357004,10,50,830024
7751-UX,90,0,324,↖,50,186580,2489146,120.3836,22.5008,,2018/3/5 下午 12:51:11,357004,11,50,830024
7751-UX,90,0,324,↖,50,186580,2489146,120.3836,22.5008,,2018/3/5 下午 12:51:41,357004,0,50,830024
7751-UX,90,0,324,↖,50,186590,2489146,120.3837,22.5008,,2018/3/5 下午 12:52:11,357004,10,50,830024
7751-UX,90,2,14,↗,50,186580,2489146,120.3836,22.5008,,2018/3/5 下午 12:52:41,357004,10,50,830024
7751-UX,90,1,172,↓,50,186580,2489135,120.3836,22.5007,,2018/3/5 下午 12:53:11,357004,11,50,830024
7751-UX,90,0,205,↙,50,186609,2488680,120.3839,22.4966,,2018/3/5 下午 12:55:11,107210,60,50,830024
7751-UX,90,0,205,↙,50,186599,2488680,120.3838,22.4966,,2018/3/5 下午 12:55:41,107210,10,50,830024
7751-UX,90,0,205,↙,50,186609,2488680,120.3839,22.4966,,2018/3/5 下午 12:56:11,107210,10,50,830024
7751-UX,90,0,109,↘,50,186619,2488680,120.384,22.4966,,2018/3/5 下午 12:56:41,107210,10,50,830024
7751-UX,90,0,109,↘,50,186609,2488669,120.3839,22.4965,,2018/3/5 下午 12:57:11,107210,15,50,830024
7751-UX,90,0,109,↘,50,186609,2488669,120.3839,22.4965,,2018/3/5 下午 12:57:41,107210,0,50,830024
7751-UX,90,2,109,↘,50,186609,2488680,120.3839,22.4966,,2018/3/5 下午 12:58:11,107210,11,50,830024
7751-UX,90,0,210,↙,50,186609,2488680,120.3839,22.4966,,2018/3/5 下午 12:58:41,107210,0,50,830024
7751-UX,90,0,245,↙,50,186609,2488680,120.3839,22.4966,,2018/3/5 下午 12:59:11,107210,0,50,830024
7751-UX,90,1,117,↘,50,186619,2488680,120.384,22.4966,,2018/3/5 下午 12:59:41,107210,10,50,830024
7751-UX,90,0,28,↗,50,186721,2488370,120.385,22.4938,,2018/3/5 下午 01:02:41,107211,75,50,830024
7751-UX,90,0,28,↗,50,186721,2488370,120.385,22.4938,,2018/3/5 下午 01:03:11,107211,0,50,830024
7751-UX,90,0,28,↗,50,186721,2488370,120.385,22.4938,,2018/3/5 下午 01:03:42,107211,0,50,830024
7751-UX,90,0,28,↗,50,186710,2488370,120.3849,22.4938,,2018/3/5 下午 01:04:12,107211,11,50,830024
7751-UX,90,0,28,↗,50,186710,2488370,120.3849,22.4938,,2018/3/5 下午 01:04:42,107211,0,50,830024
7751-UX,90,0,28,↗,50,186721,2488370,120.385,22.4938,,2018/3/5 下午 01:05:12,107211,11,50,830024
7751-UX,90,1,303,↖,50,187500,2487769,120.3926,22.4884,,2018/3/5 下午 01:09:42,107214,63,50,830024
7751-UX,90,0,303,↖,50,187500,2487769,120.3926,22.4884,,2018/3/5 下午 01:10:12,107214,0,50,830024
7751-UX,90,0,303,↖,50,187511,2487769,120.3927,22.4884,,2018/3/5 下午 01:10:42,107214,11,50,830024
7751-UX,90,0,303,↖,50,187511,2487769,120.3927,22.4884,,2018/3/5 下午 01:11:12,107214,0,50,830024
7751-UX,90,0,131,↘,50,187540,2487514,120.393,22.4861,,2018/3/5 下午 01:12:42,107214,69,50,830024
7751-UX,90,0,131,↘,50,187540,2487514,120.393,22.4861,,2018/3/5 下午 01:13:12,107214,0,50,830024
7751-UX,90,0,131,↘,50,187540,2487514,120.393,22.4861,,2018/3/5 下午 01:13:42,107214,0,50,830024
7751-UX,90,0,131,↘,50,187540,2487514,120.393,22.4861,,2018/3/5 下午 01:14:13,107214,0,50,830024
7751-UX,90,1,199,↙,50,187686,2487790,120.3944,22.4886,,2018/3/5 下午 01:17:13,107214,34,50,830024
7751-UX,90,0,199,↙,50,187686,2487801,120.3944,22.4887,,2018/3/5 下午 01:17:43,107214,11,50,830024
7751-UX,90,1,199,↙,50,187686,2487801,120.3944,22.4887,,2018/3/5 下午 01:18:13,107214,0,50,830024
7751-UX,90,0,161,↘,50,187665,2487746,120.3942,22.4882,,2018/3/5 下午 01:18:43,107214,59,50,830024
7751-UX,90,0,112,↘,60,187819,2487812,120.3957,22.4888,,2018/3/5 下午 01:20:13,604331,37,60,830024
7751-UX,90,0,112,↘,60,187819,2487812,120.3957,22.4888,,2018/3/5 下午 01:20:43,604331,0,60,830024
7751-UX,90,0,112,↘,60,187819,2487812,120.3957,22.4888,,2018/3/5 下午 01:21:13,604331,0,60,830024
7751-UX,90,0,112,↘,60,187819,2487812,120.3957,22.4888,,2018/3/5 下午 01:21:43,604331,0,60,830024
7751-UX,90,0,112,↘,60,187819,2487812,120.3957,22.4888,,2018/3/5 下午 01:22:13,604331,0,60,830024
7751-UX,90,1,112,↘,60,187819,2487812,120.3957,22.4888,,2018/3/5 下午 01:22:43,604331,0,60,830024
7751-UX,90,0,112,↘,60,187819,2487812,120.3957,22.4888,,2018/3/5 下午 01:23:13,604331,0,60,830024
7751-UX,90,1,112,↘,60,187819,2487812,120.3957,22.4888,,2018/3/5 下午 01:23:43,604331,0,60,830024
7751-UX,90,0,3,↑,70,188051,2489095,120.3979,22.5004,,2018/3/5 下午 01:26:14,7974,177,70,830024
7751-UX,90,0,3,↑,70,188051,2489095,120.3979,22.5004,,2018/3/5 下午 01:26:44,7974,0,70,830024
7751-UX,90,1,356,↑,50,187826,2489528,120.3957,22.5043,,2018/3/5 下午 01:28:14,318215,80,50,830024
7751-UX,90,1,356,↑,50,187826,2489528,120.3957,22.5043,,2018/3/5 下午 01:28:44,318215,0,50,830024
7751-UX,90,1,46,↗,50,187826,2489528,120.3957,22.5043,,2018/3/5 下午 01:29:14,318215,0,50,830024
7751-UX,90,0,46,↗,50,187826,2489528,120.3957,22.5043,,2018/3/5 下午 01:29:44,318215,0,50,830024
7751-UX,90,1,46,↗,50,187826,2489528,120.3957,22.5043,,2018/3/5 下午 01:30:14,318215,0,50,830024
7751-UX,90,0,80,→,70,187889,2489838,120.3963,22.5071,,2018/3/5 下午 01:31:44,7977,127,70,830024
7751-UX,90,1,210,↙,70,188002,2489749,120.3974,22.5063,,2018/3/5 下午 01:32:44,7977,69,70,830024
7751-UX,90,1,240,↙,70,188002,2489738,120.3974,22.5062,,2018/3/5 下午 01:33:14,7977,11,70,830024
7751-UX,90,0,90,→,70,188012,2489749,120.3975,22.5063,,2018/3/5 下午 01:33:44,7977,15,70,830024
7751-UX,90,0,0,↑,60,188671,2489857,120.4039,22.5073,,2018/3/6 上午 09:05:23,604315,684,60,830024
7751-UX,90,0,0,↑,60,188682,2489857,120.404,22.5073,,2018/3/6 上午 09:05:54,604315,11,60,830024
7751-UX,90,0,0,↑,60,188682,2489868,120.404,22.5074,,2018/3/6 上午 09:06:24,604315,11,60,830024
7751-UX,90,0,0,↑,60,188682,2489868,120.404,22.5074,,2018/3/6 上午 09:06:54,604315,0,60,830024
7751-UX,90,1,158,↘,60,188617,2489237,120.4034,22.5017,,2018/3/6 上午 09:08:24,604341,197,60,830024
7751-UX,90,0,158,↘,60,188618,2489248,120.4034,22.5018,,2018/3/6 上午 09:08:54,604341,11,60,830024
7751-UX,90,1,158,↘,60,188607,2489248,120.4033,22.5018,,2018/3/6 上午 09:09:24,604341,11,60,830024
7751-UX,90,2,89,→,60,188618,2489248,120.4034,22.5018,,2018/3/6 上午 09:09:54,604341,11,60,830024
7751-UX,90,1,39,↗,60,188618,2489248,120.4034,22.5018,,2018/3/6 上午 09:10:24,604341,0,60,830024
7751-UX,90,2,254,↙,60,188258,2489482,120.3999,22.5039,,2018/3/6 上午 09:11:54,604341,247,60,830024
7751-UX,90,0,254,↙,60,188258,2489482,120.3999,22.5039,,2018/3/6 上午 09:12:24,604341,0,60,830024
7751-UX,90,1,254,↙,60,188258,2489482,120.3999,22.5039,,2018/3/6 上午 09:12:54,604341,0,60,830024
7751-UX,90,1,254,↙,60,188248,2489482,120.3998,22.5039,,2018/3/6 上午 09:13:24,604341,10,60,830024
7751-UX,90,2,8,↑,70,187931,2489849,120.3967,22.5072,,2018/3/6 上午 09:15:24,7977,11,70,830024
7751-UX,90,0,360,↑,70,187931,2489838,120.3967,22.5071,,2018/3/6 上午 09:15:54,7977,11,70,830024
7751-UX,90,1,360,↑,70,187931,2489849,120.3967,22.5072,,2018/3/6 上午 09:16:24,7977,11,70,830024
7751-UX,90,1,360,↑,70,187920,2489849,120.3966,22.5072,,2018/3/6 上午 09:16:55,7977,11,70,830024
7751-UX,90,1,360,↑,70,187931,2489849,120.3967,22.5072,,2018/3/6 上午 09:17:25,7977,11,70,830024
7751-UX,90,1,360,↑,70,187920,2489860,120.3966,22.5073,,2018/3/6 上午 09:17:55,7977,16,70,830024
7751-UX,90,0,360,↑,70,187920,2489860,120.3966,22.5073,,2018/3/6 上午 09:18:25,7977,0,70,830024
7751-UX,90,0,77,↗,70,188195,2489150,120.3993,22.5009,,2018/3/6 上午 09:21:25,7974,20,70,830024
7751-UX,90,1,77,↗,70,188195,2489150,120.3993,22.5009,,2018/3/6 上午 09:21:55,7974,0,70,830024
7751-UX,90,0,77,↗,70,188195,2489150,120.3993,22.5009,,2018/3/6 上午 09:22:25,7974,0,70,830024
7751-UX,90,0,261,←,70,188082,2489128,120.3982,22.5007,,2018/3/6 上午 09:23:25,7974,52,70,830024
7751-UX,90,0,173,↓,50,187793,2488853,120.3954,22.4982,,2018/3/6 上午 09:25:25,107205,0,50,830024
7751-UX,90,0,173,↓,50,187793,2488853,120.3954,22.4982,,2018/3/6 上午 09:25:55,107205,0,50,830024
7751-UX,90,0,173,↓,50,187793,2488853,120.3954,22.4982,,2018/3/6 上午 09:26:25,107205,0,50,830024
7751-UX,90,0,173,↓,50,187793,2488853,120.3954,22.4982,,2018/3/6 上午 09:26:55,107205,0,50,830024
7751-UX,90,0,173,↓,50,187793,2488853,120.3954,22.4982,,2018/3/6 上午 09:27:25,107205,0,50,830024
7751-UX,90,1,353,↑,70,187722,2489063,120.3947,22.5001,,2018/3/6 上午 09:28:56,7974,80,70,830024
7751-UX,90,3,83,→,70,187876,2489096,120.3962,22.5004,,2018/3/6 上午 09:29:26,7974,157,70,830024
7751-UX,90,0,271,←,50,189037,2488770,120.4075,22.4975,,2018/3/6 上午 09:32:26,107380,0,50,830024
7751-UX,90,0,271,←,50,189037,2488770,120.4075,22.4975,,2018/3/6 上午 09:32:56,107380,0,50,830024
7751-UX,90,3,266,←,50,189037,2488770,120.4075,22.4975,,2018/3/6 上午 09:37:39,107380,0,50,830024
7751-UX,90,0,271,←,70,189809,2488723,120.415,22.4971,,2018/3/6 上午 09:39:40,7971,223,70,830024
7751-UX,90,0,271,←,70,189809,2488723,120.415,22.4971,,2018/3/6 上午 09:40:10,7971,0,70,830024
7751-UX,90,0,271,←,70,189809,2488723,120.415,22.4971,,2018/3/6 上午 09:40:40,7971,0,70,830024
7751-UX,90,0,19,↗,70,189525,2489865,120.4122,22.5074,,2018/3/6 上午 09:44:10,7976,11,70,830024
7751-UX,90,1,26,↗,70,189525,2489876,120.4122,22.5075,,2018/3/6 上午 09:44:40,7976,11,70,830024
7751-UX,90,1,316,↖,70,189531,2491282,120.4122,22.5202,,2018/3/6 上午 09:48:10,7976,210,70,830024
7751-UX,90,2,279,←,70,189531,2491282,120.4122,22.5202,,2018/3/6 上午 09:48:40,7976,0,70,830024
7751-UX,90,0,275,←,70,189521,2491282,120.4121,22.5202,,2018/3/6 上午 09:49:10,7976,10,70,830024
7751-UX,90,0,50,↗,70,189531,2491282,120.4122,22.5202,,2018/3/6 上午 09:49:40,7976,10,70,830024
7751-UX,90,0,355,↑,60,188829,2490720,120.4054,22.5151,,2018/3/6 上午 09:53:11,604314,11,60,830024
7751-UX,90,0,355,↑,60,188829,2490720,120.4054,22.5151,,2018/3/6 上午 09:53:41,604314,0,60,830024
7751-UX,90,1,185,↓,60,188862,2491307,120.4057,22.5204,,2018/3/6 上午 09:56:41,604314,33,60,830024
7751-UX,90,2,187,↓,60,188862,2491307,120.4057,22.5204,,2018/3/6 上午 09:57:11,604314,0,60,830024
7751-UX,90,0,192,↙,60,188862,2491318,120.4057,22.5205,,2018/3/6 上午 09:57:41,604314,11,60,830024
7751-UX,90,1,196,↙,50,188358,2491231,120.4008,22.5197,,2018/3/6 上午 10:00:11,107173,24,50,830024
7751-UX,90,0,196,↙,50,188368,2491231,120.4009,22.5197,,2018/3/6 上午 10:00:41,107173,10,50,830024
7751-UX,90,3,4,↑,50,188368,2491242,120.4009,22.5198,,2018/3/6 上午 10:01:11,107173,11,50,830024
7751-UX,90,2,280,←,70,187906,2491322,120.3964,22.5205,,2018/3/6 上午 10:02:42,7977,219,70,830024
7751-UX,90,0,272,←,60,188031,2491875,120.3976,22.5255,,2018/3/6 上午 10:04:12,604310,187,60,830024
7751-UX,90,0,272,←,60,188031,2491875,120.3976,22.5255,,2018/3/6 上午 10:04:42,604310,0,60,830024
7751-UX,90,0,272,←,60,188031,2491875,120.3976,22.5255,,2018/3/6 上午 10:05:12,604310,0,60,830024
7751-UX,90,0,261,←,50,187806,2492042,120.3954,22.527,,2018/3/6 上午 10:07:12,318176,20,50,830024
7751-UX,90,0,261,←,50,187806,2492042,120.3954,22.527,,2018/3/6 上午 10:07:42,318176,0,50,830024
7751-UX,90,3,99,→,50,188085,2492406,120.3981,22.5303,,2018/3/6 上午 10:09:42,107121,33,50,830024
7751-UX,90,0,158,↘,50,188085,2492417,120.3981,22.5304,,2018/3/6 上午 10:10:12,107121,11,50,830024
7751-UX,90,1,128,↘,50,188105,2492362,120.3983,22.5299,,2018/3/6 上午 10:11:42,107121,47,50,830024
7751-UX,90,0,42,↗,50,188126,2492395,120.3985,22.5302,,2018/3/6 上午 10:12:42,356991,39,50,830024
7751-UX,90,0,311,↖,50,188126,2492395,120.3985,22.5302,,2018/3/6 上午 10:13:12,356991,0,50,830024
7751-UX,90,0,107,↘,60,188157,2492350,120.3988,22.5298,,2018/3/6 上午 10:14:13,604306,46,60,830024
7751-UX,90,2,142,↘,50,188653,2492902,120.4036,22.5348,,2018/3/6 上午 10:16:43,107146,174,50,830024
7751-UX,90,0,190,↓,50,188683,2492880,120.4039,22.5346,,2018/3/6 上午 10:17:13,107146,37,50,830024
7751-UX,90,0,190,↓,50,188683,2492880,120.4039,22.5346,,2018/3/6 上午 10:17:43,107146,0,50,830024
7751-UX,90,0,209,↙,70,188465,2492172,120.4018,22.5282,,2018/3/6 上午 10:20:13,7977,73,70,830024
7751-UX,90,1,238,↙,50,187455,2491700,120.392,22.5239,,2018/3/6 上午 10:24:14,107121,0,50,830024
7751-UX,90,0,137,↘,50,187698,2490791,120.3944,22.5157,,2018/3/6 上午 10:30:36,107179,30,50,830024
7751-UX,90,0,137,↘,50,187698,2490791,120.3944,22.5157,,2018/3/6 上午 10:31:06,107179,0,50,830024
7751-UX,90,0,137,↘,50,187698,2490791,120.3944,22.5157,,2018/3/6 上午 10:31:36,107179,0,50,830024
7751-UX,90,0,137,↘,50,187698,2490791,120.3944,22.5157,,2018/3/6 上午 10:32:06,107179,0,50,830024
7751-UX,90,0,137,↘,50,187698,2490791,120.3944,22.5157,,2018/3/6 上午 10:32:36,107179,0,50,830024
7751-UX,90,0,137,↘,50,187698,2490791,120.3944,22.5157,,2018/3/6 上午 10:33:06,107179,0,50,830024
7751-UX,90,0,137,↘,50,187698,2490791,120.3944,22.5157,,2018/3/6 上午 10:33:36,107179,0,50,830024
7751-UX,90,1,185,↓,70,187759,2490591,120.395,22.5139,,2018/3/6 上午 10:35:06,7977,100,70,830024
7751-UX,90,0,185,↓,70,187759,2490591,120.395,22.5139,,2018/3/6 上午 10:35:36,7977,0,70,830024
7751-UX,90,0,185,↓,70,187759,2490591,120.395,22.5139,,2018/3/6 上午 10:36:06,7977,0,70,830024
7751-UX,90,2,198,↙,70,187759,2490591,120.395,22.5139,,2018/3/6 上午 10:36:36,7977,0,70,830024
7751-UX,90,0,194,↙,60,187738,2490459,120.3948,22.5127,,2018/3/6 上午 10:37:36,607863,56,60,830024
7751-UX,90,0,194,↙,60,187748,2490459,120.3949,22.5127,,2018/3/6 上午 10:38:06,607863,10,60,830024
7751-UX,90,0,194,↙,60,187748,2490459,120.3949,22.5127,,2018/3/6 上午 10:38:36,607863,0,60,830024
7751-UX,90,0,194,↙,50,187748,2490448,120.3949,22.5126,,2018/3/6 上午 10:39:06,318215,11,50,830024
7751-UX,90,0,194,↙,50,187748,2490448,120.3949,22.5126,,2018/3/6 上午 10:39:36,318215,0,50,830024
7751-UX,90,0,194,↙,50,187748,2490448,120.3949,22.5126,,2018/3/6 上午 10:40:06,318215,0,50,830024
7751-UX,90,3,277,←,50,187685,2490193,120.3943,22.5103,,2018/3/6 上午 10:41:36,318215,21,50,830024
7751-UX,90,0,127,↘,50,187664,2490193,120.3941,22.5103,,2018/3/6 上午 10:45:37,107179,37,50,830024
7751-UX,90,0,127,↘,50,187665,2490204,120.3941,22.5104,,2018/3/6 上午 10:46:07,107179,11,50,830024
7751-UX,90,1,127,↘,50,187665,2490204,120.3941,22.5104,,2018/3/6 上午 10:46:37,107179,0,50,830024
7751-UX,90,0,127,↘,50,187675,2490204,120.3942,22.5104,,2018/3/6 上午 10:47:07,107179,10,50,830024
7751-UX,90,1,198,↙,50,187705,2490104,120.3945,22.5095,,2018/3/6 上午 10:48:07,318215,90,50,830024
7751-UX,90,0,198,↙,50,187705,2490115,120.3945,22.5096,,2018/3/6 上午 10:48:37,318215,11,50,830024
7751-UX,90,0,198,↙,50,187705,2490115,120.3945,22.5096,,2018/3/6 上午 10:49:07,318215,0,50,830024
7751-UX,90,0,198,↙,50,187705,2490115,120.3945,22.5096,,2018/3/6 上午 10:49:37,318215,0,50,830024
7751-UX,90,1,222,↙,50,187273,2489962,120.3903,22.5082,,2018/3/6 上午 10:52:07,107179,37,50,830024
7751-UX,90,1,222,↙,50,187273,2489962,120.3903,22.5082,,2018/3/6 上午 10:52:37,107179,0,50,830024
7751-UX,90,0,22,↗,50,187273,2489973,120.3903,22.5083,,2018/3/6 上午 10:53:07,107179,11,50,830024
7751-UX,90,2,22,↗,50,187273,2489962,120.3903,22.5082,,2018/3/6 上午 10:53:37,107179,11,50,830024
7751-UX,90,0,207,↙,60,187170,2489940,120.3893,22.508,,2018/3/6 上午 10:55:38,604327,25,60,830024
7751-UX,90,0,207,↙,60,187170,2489940,120.3893,22.508,,2018/3/6 上午 10:56:08,604327,0,60,830024
7751-UX,90,0,207,↙,60,187170,2489940,120.3893,22.508,,2018/3/6 上午 10:56:38,604327,0,60,830024
7751-UX,90,0,207,↙,60,187170,2489940,120.3893,22.508,,2018/3/6 上午 10:57:08,604327,0,60,830024
