Column1,Column2,Column4
H4,44904620503918,下午 01:51:43
H4,44904520503918,下午 01:51:44
H4,44904420503918,下午 01:58:40
H4,44904320503918,下午 01:16:32
H4,92122180004010800000,下午 01:16:07
H4,92116980004010800000,下午 01:35:04
H4,32432710001018,下午 01:53:44
H4,95704880003910800000,下午 12:40:49
H4,82161710045130800000,下午 12:39:56
H4,95884380003070800000,下午 01:53:51
H4,80613810045130800000,下午 01:36:34
H4,93568980002420800000,下午 01:36:46
H4,92159480001710800000,下午 01:36:40
H4,95824080001210800000,下午 01:44:25
H4,92005680001010800000,下午 12:03:59
H4,94539133001010800000,下午 01:08:10
H4,97803320004210800000,下午 12:39:49
H4,19335333000717800000,下午 01:44:43
H4,45196710045130800000,上午 11:44:09
H4,19082833000717800000,下午 01:16:14
H4,36030210045130800000,下午 01:15:52
H4,35838710045130800000,下午 01:36:35
H4,35300810045130800000,下午 12:03:54
H4,1942210145118,上午 11:45:35
H4,61883222001018,下午 01:19:08
H4,61833322001018,下午 12:04:53
H4,61833222001018,下午 12:04:52
H4,61800422001018,下午 01:36:39
H4,61800322001018,下午 01:54:14
H4,61794722001018,下午 01:19:09
H4,61790922001018,下午 01:19:12
H4,61779822001018,下午 01:45:14
H4,61761122001018,下午 01:16:57
H4,61749622001018,下午 12:04:54
H4,61662122001018,下午 01:19:04
H4,61659422001018,下午 01:19:06
H4,61647122001018,下午 12:04:46
H4,61638822001018,下午 01:36:47
H4,61627022001018,下午 01:52:26
H4,61606122001018,下午 01:18:52
H4,61530722001018,下午 01:36:44
H4,61467122001018,下午 01:17:01
H4,61465022001018,下午 12:41:03
H4,61325122001018,下午 01:16:59
H4,61320122001018,下午 01:52:28
H4,61240622001018,下午 12:04:48
H4,61195522001018,下午 01:52:32
H4,61179022001018,上午 11:45:28
H4,61053922001018,下午 01:10:11
H4,61039222001018,下午 01:36:43
H4,61031122001018,下午 01:36:51
H4,61031022001018,下午 01:36:52
H4,94744480009210800000,下午 12:41:08
H4,60797222001018,下午 01:52:41
H4,60797122001018,下午 01:52:34
H4,60626722001018,下午 01:36:46
H4,60593122001018,下午 01:18:59
H4,60566022001018,上午 11:45:19
H4,60520622001018,下午 01:25:47
H4,60445522001018,下午 01:45:12
H4,60443422001018,下午 01:54:21
H4,60417122001018,上午 11:45:26
H4,93265580009010800000,下午 12:41:15
H4,60132922001018,下午 01:45:20
H4,97563680008810800000,下午 01:10:22
H4,9349710121930830000,下午 01:17:06
H4,44468410121818,下午 01:18:49
H4,28970580007618,下午 01:59:53
H4,28924380007618,下午 01:18:02
H4,28923380007618,下午 01:54:25
H4,28898580007618,下午 01:25:53
H4,28898480007618,下午 01:16:54
H4,28896480007618,下午 01:10:07
H4,65806910002716,上午 11:45:28
H4,65806610002716,上午 11:45:29
H4,14052410121818,下午 01:59:51
H4,13806810121818,下午 01:10:00
H4,13735910121818,下午 01:59:49
H4,13670010121818,上午 11:45:20
H4,13651310121818,下午 01:10:02
H4,13650710121818,下午 01:18:48
H4,13638510121818,下午 12:04:43
H4,13617010121818,下午 12:41:01
H4,13461410121818,下午 12:04:49
H4,13384410121818,下午 01:09:58
H4,95690080003910800000,下午 01:45:35
H4,95689980003910800000,下午 01:45:37
H4,91059910045110800000,下午 01:59:47
H4,80498110045130800000,下午 01:37:39
H4,80484610045130800000,下午 12:04:41
H4,91921380001810800000,下午 01:17:08
H4,70413210045130800000,下午 01:59:52
H4,47830710045130800000,下午 01:10:23
H4,91441780000510800000,下午 01:25:56
H4,96908780000210800000,下午 01:37:50
H4,34566220003918,下午 01:37:32
H4,34566120003918,下午 01:37:31
H4,34566020003918,下午 01:54:12
H4,34565920003918,下午 01:54:11
H4,90896520001910800000,下午 01:45:10
H4,90681933000210800000,下午 01:36:34
H4,49072820001636800000,下午 01:54:52
H4,35388310045130800000,下午 01:53:47
H4,69505033500232,下午 02:00:45
H4,92583480007632800000,下午 01:08:57
H4,92573580007632800000,上午 11:46:24
H4,95055280003610800000,下午 01:47:21
H4,90158280001617800000,下午 01:17:55
H4,18892033000717800000,下午 01:55:29
H4,16309333000717800000,下午 01:26:20
I4,78880058100,下午 02:06:27
I4,21080055200,下午 01:15:32
I4,17380055200,下午 02:01:15
I4,15680055200,下午 01:15:32
I4,99864080045178800000,下午 01:28:24
I4,9461610004316,下午 01:56:58
I4,93514080045110800000,下午 01:43:02
I4,2095210145118,下午 02:10:07
I4,93499380045110800000,下午 01:39:44
I4,93480280045110800000,下午 01:25:36
I4,93463980045110800000,下午 02:06:27
I4,93449880045110800000,下午 02:06:27
I4,93411680045110800000,下午 02:08:49
I4,93408680045110800000,下午 12:57:36
I4,93408580045110800000,下午 01:43:02
I4,91922001378,下午 01:28:24
I4,93388880045110800000,下午 01:43:31
I4,93386580045110800000,上午 11:57:56
I4,98190422001210800000,下午 02:06:27
I4,96464610003670800000,下午 01:26:30
I4,96451810003670800000,上午 09:47:32
I4,98219822001010800000,下午 01:26:30
I4,98218222001010800000,下午 12:55:18
I4,53343510122136800000,下午 12:57:36
I4,320880033910,下午 01:25:36
I4,5944180030016,下午 12:03:41
I4,88480030020,下午 01:56:58
I4,61804122001018,下午 02:06:27
I4,69663033500232,下午 02:06:27
I4,61762322001018,下午 01:43:02
I4,61679722001018,下午 02:06:27
I4,42723280009510800000,下午 01:56:58
I4,42716080009510800000,下午 01:56:58
I4,1021840545116,下午 01:43:02
I4,42701680009510800000,下午 01:25:36
I4,42696380009510800000,下午 12:55:18
I4,93118180009410800000,下午 01:43:02
I4,61179122001018,下午 02:06:27
I4,61104122001018,下午 01:49:40
I4,61050122001018,上午 11:57:56
I4,61046622001018,上午 11:57:56
I4,61040922001018,下午 01:43:02
I4,61040722001018,下午 01:43:02
I4,61013822001018,下午 12:57:36
I4,60987922001018,下午 12:57:36
I4,94750680009210800000,下午 01:43:31
I4,94727380009210800000,下午 02:10:07
I4,3970780009218,下午 01:28:24
I4,60619322001018,下午 01:39:44
I4,96963880009070800000,下午 12:29:46
I4,96960380009070800000,上午 11:57:56
I4,11133610003418,下午 02:10:07
I4,60198122001018,下午 02:06:27
I4,98032880008910800000,下午 02:06:27
I4,98031180008910800000,下午 01:28:24
I4,98028280008910800000,下午 01:28:24
I4,98025380008910800000,下午 01:56:58
I4,17697833500216,下午 12:57:36
I4,97610880008810800000,下午 01:26:30
I4,97589680008810800000,上午 11:57:56
I4,19473033500118,上午 11:57:56
I4,91540280008870800000,下午 01:07:46
I4,94891580008710800000,下午 12:57:36
I4,94879380008710800000,下午 01:18:49
I4,97595580008610800000,下午 12:55:18
I4,94212780008510800000,下午 01:18:49
I4,93022280008520800000,下午 01:43:31
I4,96254480008410800000,下午 01:43:02
I4,96248780008410800000,下午 01:28:24
I4,97985180008310800000,下午 01:49:40
I4,94705780008320800000,下午 01:56:58
I4,96586380008210800000,下午 02:10:07
I4,9550810121930830000,上午 11:57:56
I4,9548210121930830000,下午 01:18:49
I4,96578480008210800000,下午 01:56:58
I4,96567580008210800000,下午 12:03:41
I4,93749222000670800000,下午 01:15:32
I4,93748822000670800000,下午 02:10:07
I4,70922322000618,下午 02:06:27
I4,97784680007910800000,下午 01:25:36
I4,2249633406816,下午 01:56:58
I4,23042310003018,下午 01:28:24
I4,9350110121930830000,下午 01:26:30
I4,7450722000417,下午 01:56:58
I4,95218780007810800000,下午 02:06:27
I4,95218680007810800000,下午 02:06:27
I4,95217780007810800000,下午 01:25:36
I4,90882280007870800000,下午 02:10:07
I4,98189580007710800000,下午 01:18:49
I4,98561380007610800000,下午 01:43:31
I4,97295280007620800000,下午 01:43:02
I4,92607080007632800000,下午 01:56:58
I4,92606980007632800000,下午 01:18:49
I4,92586680007632800000,下午 01:39:44
I4,94203910002810800000,下午 01:56:58
I4,28974780007618,下午 01:39:44
I4,28974180007618,下午 01:39:44
I4,28973280007618,下午 01:39:44
I4,28971680007618,下午 01:49:40
I4,28963580007618,下午 12:57:36
I4,28949680007618,下午 01:25:36
I4,28914080007618,下午 01:39:44
I4,30533422000218,下午 01:43:02
I4,30532522000218,下午 01:25:36
I4,93033010002710800000,下午 01:43:02
I4,91757280007500800000,下午 02:01:08
I4,523433403178,下午 01:49:40
I4,14456510121818,下午 01:25:36
I4,14456410121818,下午 01:25:36
I4,14456310121818,下午 01:25:36
I4,14444310121818,下午 01:28:24
I4,14436910121818,下午 02:10:07
I4,14427910121818,下午 01:26:30
I4,14427810121818,下午 01:26:30
I4,14427710121818,下午 01:26:30
I4,98263080007010800000,下午 02:06:27
I4,14411910121818,下午 01:39:44
I4,14400010121818,下午 01:49:40
I4,14395910121818,下午 12:55:18
I4,14395410121818,上午 11:57:56
I4,14389910121818,下午 01:39:44
I4,14379310121818,下午 01:39:44
I4,96194380006910800000,下午 01:43:31
I4,96193980006910800000,下午 01:43:51
I4,96174680006910800000,下午 01:25:36
I4,96173980006910800000,下午 01:56:58
I4,14350110121818,下午 01:26:30
I4,93226180006920800000,下午 02:08:49
I4,93052080006810800000,下午 02:08:49
I4,94101780006770800000,下午 01:28:24
I4,14186910121818,下午 01:26:30
I4,14164310121818,下午 01:25:36
I4,14160310121818,下午 01:43:02
I4,3919040508016,下午 02:06:27
I4,14156010121818,下午 02:08:49
I4,91291380006610800000,下午 01:56:58
I4,14151010121818,下午 02:10:07
I4,91287180006610800000,下午 01:18:49
I4,96994780006470800000,下午 01:26:30
I4,14413722000016,下午 01:56:58
I4,14030810121818,上午 11:57:56
I4,97086380006310800000,下午 01:26:30
I4,97083080006310800000,下午 01:56:58
I4,902333401178,下午 12:03:41
I4,90080980006210800000,下午 02:06:27
I4,90070480006210800000,下午 02:06:27
I4,76733401118,下午 01:28:24
I4,90054780006210800000,下午 02:08:49
I4,94982880006110800000,下午 01:39:44
I4,58920645028,下午 01:43:02
I4,94965580006110800000,下午 01:18:49
I4,1044910002218,下午 02:08:49
I4,94935080006110800000,上午 11:57:56
I4,94913280006110800000,下午 12:55:18
I4,2335920604028,下午 01:25:36
I4,94552080006010800000,下午 02:08:49
I4,94550780006010800000,下午 01:26:30
I4,20664720603918,下午 01:28:24
I4,94229780005810800000,下午 01:56:58
I4,94227480005810800000,下午 01:43:31
I4,20583020603918,下午 01:18:49
I4,20582920603918,下午 01:39:44
I4,20582820603918,下午 12:57:36
I4,20582720603918,下午 12:55:18
I4,20582620603918,下午 01:39:44
I4,97726033045010800000,下午 01:25:36
I4,81346010121718800000,下午 01:26:30
I4,95557033045020800000,下午 02:06:27
I4,92291880005510800000,下午 01:43:12
I4,92276080005510800000,下午 01:49:40
I4,92269980005510800000,下午 01:43:12
I4,92256180005510800000,下午 02:06:27
I4,98946810001320800000,下午 01:43:51
I4,98946710001320800000,下午 01:43:51
I4,98946610001320800000,下午 01:43:51
I4,97073980005470800000,下午 01:39:51
I4,1516420603918,下午 01:56:58
I4,1516020603918,下午 01:56:58
I4,93518280005410800000,下午 12:57:36
I4,1029110001218,下午 01:28:24
I4,94822633004310800000,下午 01:56:58
I4,94849310001110800000,下午 01:49:40
I4,92480380005210800000,下午 01:43:02
I4,92471480005210800000,下午 01:43:51
I4,92455480005210800000,下午 01:25:36
I4,92454180005210800000,下午 02:06:27
I4,91656480005270800000,下午 01:28:24
I4,91654480005270800000,下午 01:28:24
I4,92994733003810800000,下午 12:55:18
I4,94080580005010800000,下午 01:18:49
I4,50072820601332,上午 11:57:56
I4,87133210112830800000,下午 02:06:27
I4,7984240503816,下午 01:28:24
I4,94845980004710800000,下午 02:06:27
I4,61180010111718,下午 01:43:02
I4,61178210111718,下午 01:43:02
I4,19681120530216,下午 01:39:44
I4,90659033003300800000,下午 01:15:32
I4,92876780004510800000,上午 09:57:10
I4,97915380004410800000,下午 12:57:36
I4,94325080004420800000,下午 01:43:02
I4,92849980004470800000,下午 01:56:58
I4,32714210001018,下午 01:39:44
I4,91113133003110800000,下午 12:57:36
I4,91270980004310800000,下午 01:56:58
I4,91254980004310800000,下午 01:43:12
I4,6203340503216,下午 01:28:24
I4,32551310001018,下午 12:55:18
I4,91696980004110800000,下午 12:57:36
I4,91686980004110800000,下午 01:26:30
I4,44904220503918,下午 01:43:51
I4,32458110001018,下午 01:25:36
I4,32448710001018,下午 01:25:36
I4,97355733002770800000,上午 11:29:07
I4,44435520503918,下午 01:43:02
I4,95713180003910800000,下午 01:26:30
I4,95702980003910900000,下午 12:57:36
I4,95701780003910800000,下午 01:43:02
I4,93767610045670800000,上午 10:17:41
I4,93754310045670800000,上午 10:17:30
I4,90910380003810800000,下午 01:25:36
I4,95153780003610800000,下午 01:39:44
I4,95147880003610800000,下午 02:08:49
I4,95100980003610800000,上午 11:57:56
I4,95091380003610800000,下午 01:25:36
I4,91092310045110800000,下午 02:08:49
I4,91876280003510800000,下午 01:56:58
I4,91868180003510800000,下午 01:56:58
I4,91863780003510800000,下午 01:49:40
I4,97265380003410800000,下午 01:43:37
I4,97240980003410800000,下午 02:06:27
I4,93226733002210800000,下午 01:25:36
I4,90237680003400800000,下午 01:43:37
I4,91695980003310800000,下午 02:10:07
I4,98222080002810800000,下午 01:43:31
I4,98211980002810800000,下午 01:43:02
I4,98201280002810800000,下午 02:06:27
I4,93738680002870800000,下午 01:56:58
I4,90845980002710800000,下午 01:56:58
I4,90820280002710800000,上午 11:57:56
I4,90494380002510800000,下午 01:28:24
I4,96892380002470800000,下午 01:49:40
I4,93078280002410800000,下午 01:56:58
I4,94932880002120800000,下午 01:56:58
I4,94851880001910800000,下午 01:43:51
I4,94829480001910800000,下午 01:25:36
I4,94611780001917800000,下午 02:06:27
I4,94664010000110800000,下午 01:56:58
I4,70581010045130800000,下午 01:28:24
I4,92184480001710800000,下午 01:43:02
I4,92156580001710800000,下午 01:56:58
I4,1063409881500,下午 01:26:30
I4,70472610045130800000,下午 01:25:36
I4,16718040501632,下午 02:08:49
I4,30133301104000,下午 01:15:32
I4,97994533001110800000,下午 01:56:58
I4,76350501100000,下午 01:15:32
I4,7014801100000,下午 02:01:08
I4,35883201090000,下午 01:15:32
I4,98648880000910800000,下午 12:57:36
I4,25337601090000,下午 01:15:32
I4,94348180000810800000,下午 01:39:44
I4,93858580000870800000,下午 01:18:49
I4,25309301090000,下午 02:01:15
I4,25309201090000,下午 02:01:08
I4,25309101090000,下午 01:15:32
I4,94606033000910800000,上午 11:57:56
I4,91906880000670800000,下午 01:56:58
I4,47851410045130800000,上午 11:57:56
I4,91441780000510800000,下午 03:24:47
I4,95587780000310800000,下午 01:49:40
I4,17936900106070,下午 02:10:07
I4,97478880000110800000,下午 01:56:58
I4,19368733000717800000,下午 01:25:36
I4,95501620003910800000,下午 01:43:02
I4,90907200105970,下午 01:28:24
I4,76287500105970,上午 10:05:35
I4,71234100105970,下午 01:59:20
I4,70196700105970,下午 12:55:18
I4,19091033000717800000,下午 12:55:18
I4,42764200105970,下午 01:18:49
I4,35331900105970,下午 01:18:49
I4,19039933000717800000,下午 01:43:02
I4,28780800105970,下午 01:32:28
I4,5022320003918830000,下午 01:28:24
I4,4018820003918830000,下午 02:06:27
I4,4001520003918830000,下午 02:06:27
I4,9873100105970,下午 01:28:24
I4,9709900105970,下午 12:57:36
I4,8548200105970,下午 01:39:44
I4,11052640500218,下午 01:56:58
I4,33999340306518,上午 11:57:56
I4,35779810045130800000,下午 01:43:02
I4,40213400105870,下午 02:00:38
I4,20863840306518,下午 01:49:40
I4,8682740306518,上午 11:57:56
I4,35660910045130800000,下午 02:06:27
I4,35639210045130800000,下午 01:18:49
I4,842573600316,下午 01:43:02
I4,35434710045130800000,下午 01:49:40
I4,92052500105770,下午 12:38:31
I4,35398710045130800000,下午 01:56:58
I4,35398410045130800000,下午 12:55:18
I4,35393310045130800000,下午 02:08:49
I4,35388910045130800000,下午 12:57:36
I4,80707400105770,下午 01:25:36
I4,1223473600216,下午 01:49:40
I4,35300910045130800000,下午 01:49:40
I4,35300710045130800000,下午 01:43:02
I4,49490120001636800000,下午 01:56:58
I4,59039600105770,下午 01:15:32
I4,7558840212516,下午 01:25:36
I4,49665200105770,下午 01:18:49
I4,35184610045130800000,下午 01:28:24
I4,35178410045130800000,下午 01:39:44
I4,35178110045130800000,下午 02:08:49
I4,35177610045130800000,下午 01:18:49
I4,35175010045130800000,下午 12:57:36
I4,40320400105770,上午 10:01:54
I4,697640211618,下午 02:08:49
I4,7903700105770,上午 11:57:56
H4,58022032025330800000,下午 01:59:55
H4,1827073502818,下午 01:36:25
H4,92168532000710800000,下午 01:17:12
H4,93516032000510800000,下午 01:36:24
H4,1924510029618,下午 01:17:14
H4,1924410029618,下午 01:17:15
H4,1924310029618,下午 01:10:19
H4,99344710028418800000,上午 11:45:31
H4,99344410028418800000,下午 12:04:56
H4,99344310028418800000,下午 12:04:55
H4,99344210028418800000,下午 12:04:57
H4,99343910028418800000,下午 01:17:20
H4,99343610028418800000,下午 12:41:04
H4,51327410028418800000,下午 01:18:59
H4,51326710028418800000,下午 12:04:43
H4,51326510028418800000,下午 12:04:50
H4,51325710028418800000,下午 01:54:09
H4,51325610028418800000,下午 01:10:04
H4,46973610028418800000,下午 01:52:30
H4,46972510028418800000,下午 01:25:49
H4,46972110028418800000,下午 12:41:14
H4,46972010028418800000,下午 12:41:13
H4,57027110028318800000,下午 02:00:00
H4,51572510028418,下午 12:42:07
H4,447210745117,下午 01:53:11
H4,10375470806332,下午 01:46:21
H4,10375270806332,下午 01:46:20
H4,10088170806332,下午 01:18:21
H4,34971210045130800000,下午 01:06:53
H4,6250120000017830000,下午 01:16:06
H4,33869310045130800000,下午 12:03:52
H4,58092932025330800000,下午 01:58:12
H4,329310705418,下午 01:53:32
H4,25802940202116,下午 01:36:36
H4,2324210029618,下午 01:44:08
H4,2323710029618,下午 01:35:21
H4,2323610029618,下午 12:40:28
H4,2323510029618,上午 11:44:41
H4,2323410029618,上午 11:44:40
H4,5368770706218,下午 01:44:05
H4,5366170706218,下午 12:39:59
H4,51742910028418,下午 12:40:21
H4,51742810028418,下午 01:07:12
H4,51742710028418,下午 01:44:35
H4,51742610028418,下午 01:16:04
H4,51742510028418,下午 12:40:19
H4,51742410028418,上午 11:44:27
H4,51572610028418,下午 01:36:42
H4,51572410028418,下午 12:40:20
H4,11479700102470,下午 12:03:50
H4,90208500101370,下午 01:37:03
I4,91878920001110800000,下午 01:49:40
I4,87301400105670,下午 01:28:24
I4,34731910045130800000,下午 01:56:58
I4,91424932045010800000,下午 02:08:49
I4,1920573600018,下午 01:56:58
I4,90815020000570800000,下午 12:55:18
I4,34025210045130800000,下午 12:55:18
I4,558473504718,下午 02:10:07
I4,5457573504616,下午 12:03:41
I4,73023600105570,下午 12:55:18
I4,4929373504616,下午 01:56:58
I4,71358900105570,下午 12:35:57
I4,78648500105470,下午 02:35:03
I4,78648400105470,下午 02:35:00
I4,58089932025330800000,下午 01:26:30
I4,78611600105470,下午 02:34:58
I4,11213173502816,下午 01:49:40
I4,11212973502816,下午 02:08:49
I4,10945473502816,下午 02:08:49
I4,2986773502316,下午 01:43:02
I4,49838700105470,下午 01:43:02
I4,412973502116,下午 01:43:02
I4,35093800105470,下午 01:39:44
I4,94106932004620800000,下午 02:08:49
I4,311420000070,下午 01:28:24
I4,29708310945130800000,下午 01:25:36
I4,24382000105470,下午 01:18:49
I4,1707073401218,下午 01:43:51
I4,93321873004910800000,下午 02:06:27
I4,39588800105370,下午 01:28:24
I4,26337940207216,下午 02:06:27
I4,2063710745128,下午 01:56:58
I4,10340010045130800000,下午 01:28:24
I4,20442600105370,下午 01:02:45
I4,2030210745128,下午 01:25:36
I4,3247200105370,下午 02:08:49
I4,97804000105270,下午 01:56:58
I4,241410736516,下午 01:56:58
I4,87403400105270,上午 11:57:56
I4,117610731316,下午 12:55:18
I4,95881773003910800000,下午 01:25:36
I4,90580532003010800000,上午 11:57:56
I4,190310045130832000,下午 12:57:36
I4,24542300105270,上午 10:35:27
I4,12480500105070,下午 12:55:18
I4,12210600105070,下午 01:39:44
I4,608210032820,下午 01:43:51
I4,98706040206518,下午 01:28:24
I4,94073640206518,下午 12:55:18
I4,74950632002718,下午 01:26:30
I4,86267600104970,下午 01:55:04
I4,62063200104970,下午 02:06:27
I4,57426200104970,下午 02:06:27
I4,49590400104970,下午 12:57:36
I4,47884100104970,下午 01:39:44
I4,90663773002410800000,下午 01:43:12
I4,80890210029917800000,下午 02:06:27
I4,92478700104870,下午 01:18:49
I4,97038473002310800000,下午 02:06:27
I4,87092300104870,下午 01:56:58
I4,42510714218,下午 01:56:58
I4,70478200104870,下午 01:49:40
I4,95937773002020800000,下午 01:49:40
I4,95935373002020800000,下午 01:18:49
I4,19804140206518,下午 02:10:07
I4,65940700104870,下午 02:08:49
I4,63340200104870,下午 12:57:36
I4,61764300104870,下午 12:38:28
I4,52230200104870,下午 12:40:12
I4,39101200104870,下午 02:10:07
I4,39036400104870,上午 11:21:28
I4,39036300104870,上午 11:21:25
I4,30506432002417,下午 01:25:36
I4,2854640206578,上午 11:43:07
I4,45498810710818,下午 01:43:37
I4,93482773001010800000,下午 01:18:49
I4,92493732002010800000,下午 01:28:24
I4,42650400104770,下午 02:08:49
I4,4173440205916,下午 01:56:58
I4,4173340205916,下午 01:56:58
I4,92195673000210800000,下午 01:49:40
I4,98372900104670,上午 11:37:06
I4,96737600104670,上午 11:14:50
I4,96735500104670,上午 11:14:48
I4,95966373000010800000,下午 01:43:12
I4,72296400104670,下午 12:55:18
I4,60442100104670,下午 01:56:58
I4,60441900104670,下午 01:56:58
I4,59500900104670,下午 01:56:58
I4,30444440204616,下午 02:06:27
I4,88101200104570,下午 01:39:44
I4,73694600104570,下午 01:28:24
I4,69840600104570,下午 02:10:07
I4,37787400104570,上午 09:47:26
I4,7706600104570,上午 11:57:56
I4,1985400104570,下午 01:39:44
I4,94100500104470,下午 12:47:01
I4,45850132000516,下午 01:15:32
I4,45828832000516,下午 02:01:15
I4,45828732000516,下午 02:01:08
I4,45828632000516,下午 01:15:32
I4,75098600104470,上午 11:17:41
I4,75098300104470,上午 11:17:43
I4,72273800104470,上午 11:48:21
I4,37676400104470,下午 02:10:07
I4,93766532000410800000,下午 02:10:07
I4,195070803518,下午 02:08:49
I4,179970803518,下午 01:25:36
I4,39574800104370,下午 02:35:56
I4,37100000104370,下午 02:08:49
I4,2073470802416,下午 02:06:27
I4,4361370801618,下午 02:06:27
I4,988370801116,下午 01:43:02
I4,32441400104270,上午 10:54:35
I4,402610705418,下午 12:55:18
I4,1009900104270,上午 09:47:16
I4,31574500104170,下午 12:57:36
I4,28904200104170,下午 01:25:36
I4,27237270745118,下午 02:06:27
I4,11320210704618,下午 01:56:58
I4,11309610704618,下午 01:56:58
I4,51302110029810800000,下午 01:26:30
I4,49162110029810800000,下午 01:43:02
I4,38034610703618,下午 12:57:36
I4,76818100104070,下午 01:49:40
I4,25803040202116,下午 01:56:58
I4,25802840202116,下午 12:55:18
I4,216010703678,下午 01:26:30
I4,29173400104070,下午 01:25:36
I4,2324310029618,下午 02:06:27
I4,2324110029618,下午 01:43:02
I4,2324010029618,下午 01:43:02
I4,2323910029618,下午 01:49:40
I4,2323810029618,下午 02:10:07
I4,2323310029618,下午 01:26:30
I4,2323210029618,下午 01:26:30
I4,2323110029618,下午 01:28:24
I4,2669640201118,下午 01:26:30
I4,43721400103970,下午 02:06:27
I4,31813200103970,上午 10:12:58
I4,2373940200318,下午 01:28:24
I4,6932730303816,下午 01:56:58
I4,992010702518,下午 01:43:02
I4,76911000103570,上午 11:48:19
I4,39871700103570,下午 01:42:40
I4,760910702116,下午 12:55:18
I4,20028370704616,下午 02:06:27
I4,7875940107516,下午 01:43:02
I4,66130400103270,下午 01:28:24
I4,35190100103270,下午 02:03:45
I4,35190000103270,下午 02:03:59
I4,35189800103270,下午 02:04:11
I4,34820200103270,下午 02:03:51
I4,98296400103170,下午 01:49:40
I4,48942540106518,下午 01:56:58
I4,92956100103070,上午 11:03:30
I4,92936400103070,下午 12:55:18
I4,55202400103070,下午 01:48:51
I4,96714100102970,下午 02:10:07
I4,78455600102970,下午 01:10:49
I4,51742310028418,下午 01:43:02
I4,48916000102970,下午 01:49:40
I4,85751900102770,下午 01:29:36
I4,11880470703116,下午 01:49:40
I4,38120100102370,下午 01:28:24
I4,51327310028418800000,下午 01:25:36
I4,51326810028418800000,下午 12:57:36
I4,51326610028418800000,下午 12:57:36
I4,136110661000,下午 02:01:15
I4,46972410028418800000,下午 01:26:30
I4,46971910028418800000,下午 02:06:27
I4,46971810028418800000,下午 02:06:27
I4,1358200101670,下午 01:45:07
I4,11147100101570,上午 09:49:27
I4,84326200101470,下午 01:49:40
I4,58161200101470,上午 09:57:15
I4,58161100101470,上午 09:57:06
I4,58161000101470,上午 09:57:02
I4,31922300101370,下午 12:57:36
I4,5618040101618,下午 01:18:49
I4,57027210028318800000,下午 02:10:07
I4,44622500100170,下午 02:08:49
I4,15329940100316,下午 01:26:30
